id,year,month,value,metric,excel_row,raw_label,subcontractor,subcontractor_id
341,2020,2,0.11603901325524302,unknown_71,71,Actual per Month,Meindo,1
342,2020,3,0.0705770366081141,unknown_71,71,Actual per Month,Meindo,1
343,2020,4,2.2182380676527558e-05,unknown_71,71,Actual per Month,Meindo,1
344,2020,5,0.00011816875386938541,unknown_71,71,Actual per Month,Meindo,1
345,2020,6,0.007487737159427854,unknown_71,71,Actual per Month,Meindo,1
346,2020,7,0.053224194083615894,unknown_71,71,Actual per Month,Meindo,1
347,2020,8,0.003956783842932743,unknown_71,71,Actual per Month,Meindo,1
348,2020,9,0.00914812992841485,unknown_71,71,Actual per Month,Meindo,1
349,2020,10,0.03027965834115154,unknown_71,71,Actual per Month,Meindo,1
350,2020,11,0.022993643945928954,unknown_71,71,Actual per Month,Meindo,1
351,2020,12,0.0016943086311547173,unknown_71,71,Actual per Month,Meindo,1
352,2021,1,0.0,unknown_71,71,Actual per Month,Meindo,1
353,2021,2,0.0,unknown_71,71,Actual per Month,Meindo,1
354,2021,3,0.0011370945165007917,unknown_71,71,Actual per Month,Meindo,1
355,2021,4,0.0010000000000000009,unknown_71,71,Actual per Month,Meindo,1
356,2021,5,0.0030000000000000027,unknown_71,71,Actual per Month,Meindo,1
357,2021,6,0.0030000000000000027,unknown_71,71,Actual per Month,Meindo,1
358,2021,7,0.0020000000000000018,unknown_71,71,Actual per Month,Meindo,1
359,2021,8,0.010000000000000009,unknown_71,71,Actual per Month,Meindo,1
360,2021,9,0.010000000000000009,unknown_71,71,Actual per Month,Meindo,1
361,2021,10,0.009999999999999898,unknown_71,71,Actual per Month,Meindo,1
362,2021,11,0.02937795995221615,unknown_71,71,Actual per Month,Meindo,1
363,2021,12,0.025625552404691332,unknown_71,71,Actual per Month,Meindo,1
364,2022,1,0.0476830862445794,unknown_71,71,Actual per Month,Meindo,1
365,2022,2,0.050761547663120354,unknown_71,71,Actual per Month,Meindo,1
366,2022,3,0.03687545316251184,unknown_71,71,Actual per Month,Meindo,1
367,2022,4,0.04938541846836397,unknown_71,71,Actual per Month,Meindo,1
368,2022,5,0.025314800631173084,unknown_71,71,Actual per Month,Meindo,1
369,2022,6,0.015092756685674003,unknown_71,71,Actual per Month,Meindo,1
370,2022,7,0.007630963834627691,unknown_71,71,Actual per Month,Meindo,1
371,2022,8,0.00490955005828142,unknown_71,71,Actual per Month,Meindo,1
372,2022,9,0.007602092269619498,unknown_71,71,Actual per Month,Meindo,1
373,2022,10,0.001659639154504844,unknown_71,71,Actual per Month,Meindo,1
374,2022,11,0.0010610406117294024,unknown_71,71,Actual per Month,Meindo,1
375,2022,12,0.002537141823412248,unknown_71,71,Actual per Month,Meindo,1
376,2023,1,0.00439245505890673,unknown_71,71,Actual per Month,Meindo,1
377,2023,2,6.799754450292905e-05,unknown_71,71,Actual per Month,Meindo,1
378,2023,3,3.155351403938411e-06,unknown_71,71,Actual per Month,Meindo,1
379,2023,4,1.4482339494414909e-05,unknown_71,71,Actual per Month,Meindo,1
380,2023,5,5.64290356885877e-07,unknown_71,71,Actual per Month,Meindo,1
381,2023,6,0.0,unknown_71,71,Actual per Month,Meindo,1
382,2023,7,4.342450829919464e-06,unknown_71,71,Actual per Month,Meindo,1
383,2023,8,7.443334837375915e-11,unknown_71,71,Actual per Month,Meindo,1
384,2023,9,0.0,unknown_71,71,Actual per Month,Meindo,1
385,2019,4,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
386,2019,5,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
387,2019,6,1946.0,achieved_manhours,78,Achieved Mhrs,Penta,2
388,2019,7,5.893000000000001,achieved_manhours,78,Achieved Mhrs,Penta,2
389,2019,8,2.533,achieved_manhours,78,Achieved Mhrs,Penta,2
390,2019,9,2.1159999999999997,achieved_manhours,78,Achieved Mhrs,Penta,2
391,2019,10,50.794,achieved_manhours,78,Achieved Mhrs,Penta,2
392,2019,11,24.116,achieved_manhours,78,Achieved Mhrs,Penta,2
393,2019,12,10.446,achieved_manhours,78,Achieved Mhrs,Penta,2
394,2020,1,568.017,achieved_manhours,78,Achieved Mhrs,Penta,2
395,2020,2,147.849,achieved_manhours,78,Achieved Mhrs,Penta,2
396,2020,3,2639.476,achieved_manhours,78,Achieved Mhrs,Penta,2
397,2020,4,1701.214,achieved_manhours,78,Achieved Mhrs,Penta,2
398,2020,5,934.598,achieved_manhours,78,Achieved Mhrs,Penta,2
399,2020,6,60.488,achieved_manhours,78,Achieved Mhrs,Penta,2
400,2020,7,1882.8029999999999,achieved_manhours,78,Achieved Mhrs,Penta,2
401,2020,8,3563.55,achieved_manhours,78,Achieved Mhrs,Penta,2
402,2020,9,1552.291,achieved_manhours,78,Achieved Mhrs,Penta,2
403,2020,10,106.0,achieved_manhours,78,Achieved Mhrs,Penta,2
404,2020,11,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
405,2020,12,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
406,2021,1,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
407,2021,2,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
408,2021,3,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
409,2021,4,246.666,achieved_manhours,78,Achieved Mhrs,Penta,2
410,2021,5,102.165,achieved_manhours,78,Achieved Mhrs,Penta,2
411,2021,6,22.492,achieved_manhours,78,Achieved Mhrs,Penta,2
412,2021,7,189.808,achieved_manhours,78,Achieved Mhrs,Penta,2
413,2021,8,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
414,2021,9,45.169000000000004,achieved_manhours,78,Achieved Mhrs,Penta,2
415,2021,10,43.489,achieved_manhours,78,Achieved Mhrs,Penta,2
416,2021,11,90.22,achieved_manhours,78,Achieved Mhrs,Penta,2
417,2021,12,534.0350000000001,achieved_manhours,78,Achieved Mhrs,Penta,2
418,2022,1,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
419,2022,2,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
420,2022,3,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
421,2022,4,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
422,2022,5,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
423,2022,6,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
424,2022,7,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
425,2022,8,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
426,2022,9,5.781000000000001,achieved_manhours,78,Achieved Mhrs,Penta,2
427,2022,10,0.542,achieved_manhours,78,Achieved Mhrs,Penta,2
428,2022,11,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
429,2022,12,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
430,2023,1,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
431,2023,2,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
432,2023,3,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
433,2023,4,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
434,2023,5,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
435,2023,6,0.0,achieved_manhours,78,Achieved Mhrs,Penta,2
436,2020,9,0.60099134,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
437,2020,10,1.76721398,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
438,2020,11,0.0,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
439,2020,12,0.95793368,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
440,2021,1,0.0,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
441,2021,2,0.0,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
442,2021,3,0.0,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
443,2021,4,0.77735659,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
444,2021,5,0.48933671999999995,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
445,2021,6,0.12363951,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
446,2021,7,0.0,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
447,2021,8,0.0,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
448,2021,9,0.0,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
449,2021,10,0.34066669,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
450,2021,11,1.16348919,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
451,2021,12,1.02541566,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
452,2022,1,0.85349504,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
453,2022,2,1.31839156,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
454,2022,3,1.3988631200000001,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
455,2022,4,1.73737493,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
456,2022,5,1.31839156,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
457,2022,6,0.5160959,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
458,2022,7,1.70325956,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
459,2022,8,1.24210555,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
460,2022,9,5.44269101,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
461,2022,10,2.27653532,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
462,2022,11,1.64816838,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
463,2022,12,0.0,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
464,2023,1,0.0,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
465,2023,2,2.63336196,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
466,2023,3,1.2902013300000001,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
467,2023,4,0.66209433,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
468,2023,5,0.99901509,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
469,2023,6,0.0,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
470,2023,7,1.83480314,invoice_value_musd,79,Invoice Value (MUSD),Penta,2
471,2020,9,0.60040435854098,actual_vowd_musd,80,Actual/VOWD,Penta,2
472,2020,10,1.6153913245748184,actual_vowd_musd,80,Actual/VOWD,Penta,2
473,2020,11,1.4157085242928291,actual_vowd_musd,80,Actual/VOWD,Penta,2
474,2020,12,0.0,actual_vowd_musd,80,Actual/VOWD,Penta,2
475,2021,1,0.0,actual_vowd_musd,80,Actual/VOWD,Penta,2
476,2021,2,0.0,actual_vowd_musd,80,Actual/VOWD,Penta,2
477,2021,3,0.0,actual_vowd_musd,80,Actual/VOWD,Penta,2
478,2021,4,1.2502634437879587,actual_vowd_musd,80,Actual/VOWD,Penta,2
479,2021,5,0.9471115656003076,actual_vowd_musd,80,Actual/VOWD,Penta,2
480,2021,6,0.5814143620868678,actual_vowd_musd,80,Actual/VOWD,Penta,2
481,2021,7,0.0,actual_vowd_musd,80,Actual/VOWD,Penta,2
482,2021,8,0.0,actual_vowd_musd,80,Actual/VOWD,Penta,2
483,2021,9,0.0,actual_vowd_musd,80,Actual/VOWD,Penta,2
484,2021,10,1.0419259534247407,actual_vowd_musd,80,Actual/VOWD,Penta,2
485,2021,11,1.3807353401735882,actual_vowd_musd,80,Actual/VOWD,Penta,2
486,2021,12,1.025415659562001,actual_vowd_musd,80,Actual/VOWD,Penta,2
487,2022,1,0.8534950416758221,actual_vowd_musd,80,Actual/VOWD,Penta,2
488,2022,2,1.3988631250274663,actual_vowd_musd,80,Actual/VOWD,Penta,2
489,2022,3,1.7373749312239066,actual_vowd_musd,80,Actual/VOWD,Penta,2
490,2022,4,1.3183915622940012,actual_vowd_musd,80,Actual/VOWD,Penta,2
491,2022,5,1.8344874614370466,actual_vowd_musd,80,Actual/VOWD,Penta,2
492,2022,6,1.7032595575331428,actual_vowd_musd,80,Actual/VOWD,Penta,2
493,2022,7,2.560497111184355,actual_vowd_musd,80,Actual/VOWD,Penta,2
494,2022,8,3.382519352862374,actual_vowd_musd,80,Actual/VOWD,Penta,2
495,2022,9,10.15111042850465,actual_vowd_musd,80,Actual/VOWD,Penta,2
496,2022,10,2.695590436680583,actual_vowd_musd,80,Actual/VOWD,Penta,2
497,2022,11,2.5164028358839836,actual_vowd_musd,80,Actual/VOWD,Penta,2
498,2022,12,1.427039078841573,actual_vowd_musd,80,Actual/VOWD,Penta,2
499,2023,1,0.6576465783834321,actual_vowd_musd,80,Actual/VOWD,Penta,2
500,2023,2,0.6086672768746062,actual_vowd_musd,80,Actual/VOWD,Penta,2
501,2023,3,0.6620943326008936,actual_vowd_musd,80,Actual/VOWD,Penta,2
502,2023,4,0.9990150930395519,actual_vowd_musd,80,Actual/VOWD,Penta,2
503,2023,5,0.6135044635735735,actual_vowd_musd,80,Actual/VOWD,Penta,2
504,2023,6,0.6077942215900536,actual_vowd_musd,80,Actual/VOWD,Penta,2
505,2023,7,0.6248424681147,actual_vowd_musd,80,Actual/VOWD,Penta,2
